order_id,order_date,region,category,sub_category,segment,channel,customer_tier,quantity,unit_price,revenue,cost,profit,returned
ORD-10431,2024-02-04,South,Furniture,Chairs,Consumer,Online,Returning,4,468.49,1873.95,1126.37,747.58,0
ORD-10865,2024-02-04,West,Office Supplies,Binders,Corporate,Online,Returning,4,28.07,112.29,59.13,53.16,0
ORD-11288,2024-02-04,Midwest,Apparel,Women,Consumer,Online,Loyal,2,57.62,115.23,82.44,32.79,0
ORD-11708,2024-02-04,South,Electronics,Laptops,Consumer,Online,Returning,5,384.43,1922.14,1121.08,801.06,0
ORD-12043,2024-02-04,Midwest,Furniture,Storage,Home Office,Online,Loyal,3,399.29,1197.86,575.58,622.28,0
ORD-12322,2024-02-04,West,Furniture,Desks,Corporate,Online,Returning,5,277.83,1389.14,778.33,610.81,0
ORD-12370,2024-02-04,Northeast,Apparel,Kids,Home Office,Online,Returning,2,27.79,55.59,28.66,26.93,0
ORD-10004,2024-02-05,Midwest,Electronics,Accessories,Corporate,Partner,Loyal,2,391.7,783.41,436.03,347.38,0
ORD-10410,2024-02-05,West,Furniture,Chairs,Home Office,Retail,Returning,6,216.56,1299.33,836.93,462.4,0
ORD-11257,2024-02-05,Midwest,Apparel,Women,Home Office,Retail,Loyal,8,50.43,403.41,292.68,110.73,0
ORD-11449,2024-02-05,South,Apparel,Women,Home Office,Online,Loyal,6,114.86,689.15,356.07,333.08,0
ORD-11991,2024-02-05,South,Apparel,Men,Corporate,Partner,Returning,8,98.74,789.94,396.63,393.31,0
ORD-12498,2024-02-05,West,Office Supplies,Paper,Consumer,Online,Returning,8,32.23,257.86,161.7,96.16,0
ORD-10193,2024-02-06,Northeast,Furniture,Desks,Corporate,Online,Returning,5,475.4,2377.02,1777.73,599.29,0
ORD-11069,2024-02-06,Midwest,Apparel,Men,Consumer,Online,New,4,26.23,104.92,53.71,51.21,0
ORD-11839,2024-02-06,Midwest,Electronics,Accessories,Consumer,Online,Returning,3,108.89,326.67,184.4,142.27,0
ORD-12135,2024-02-06,South,Furniture,Desks,Consumer,Online,Returning,1,516.96,516.96,328.0,188.96,0
ORD-12388,2024-02-06,Northeast,Furniture,Storage,Corporate,Partner,Returning,5,456.92,2284.58,1645.05,639.53,0
ORD-10032,2024-02-07,Midwest,Apparel,Women,Corporate,Online,Returning,3,95.85,287.56,138.6,148.96,0
ORD-10225,2024-02-07,West,Office Supplies,Paper,Consumer,Online,Loyal,2,36.05,72.1,41.77,30.33,0
ORD-11000,2024-02-07,West,Furniture,Chairs,Corporate,Online,New,5,463.8,2319.02,1318.1,1000.92,0
ORD-11078,2024-02-07,West,Electronics,Accessories,Corporate,Online,New,6,159.42,956.53,714.91,241.62,0
ORD-11139,2024-02-07,West,Furniture,Desks,Home Office,Retail,Loyal,5,392.89,1964.45,1395.59,568.86,0
ORD-12382,2024-02-07,West,Electronics,Accessories,Home Office,Online,Loyal,3,362.63,1087.88,632.12,455.76,0
ORD-10063,2024-02-08,South,Apparel,Women,Corporate,Online,New,6,48.25,289.5,192.7,96.8,0
ORD-10631,2024-02-08,South,Office Supplies,Paper,Home Office,Online,Returning,6,28.13,168.75,119.01,49.74,0
ORD-10708,2024-02-08,West,Office Supplies,Binders,Consumer,Online,New,8,8.48,67.81,47.81,20.0,0
ORD-11132,2024-02-08,South,Office Supplies,Binders,Corporate,Retail,New,6,13.88,83.27,57.89,25.38,0
ORD-11425,2024-02-08,West,Electronics,Accessories,Corporate,Online,Loyal,3,198.24,594.73,397.91,196.82,0
ORD-12155,2024-02-08,Midwest,Apparel,Kids,Consumer,Online,New,8,83.49,667.95,471.46,196.49,0
ORD-12241,2024-02-08,West,Office Supplies,Paper,Consumer,Online,Loyal,4,35.41,141.64,96.12,45.52,0
ORD-10340,2024-02-09,Northeast,Furniture,Storage,Consumer,Online,Returning,4,186.82,747.28,504.23,243.05,0
ORD-10624,2024-02-09,Northeast,Office Supplies,Paper,Corporate,Online,Returning,2,13.11,26.22,13.57,12.65,1
ORD-10695,2024-02-09,Midwest,Apparel,Women,Consumer,Online,New,2,59.09,118.18,84.72,33.46,0
ORD-10718,2024-02-09,Northeast,Furniture,Storage,Corporate,Partner,Returning,8,309.91,2479.3,1621.5,857.8,0
ORD-10763,2024-02-09,South,Furniture,Chairs,Corporate,Retail,Returning,2,531.72,1063.44,730.0,333.44,0
ORD-10829,2024-02-09,Northeast,Office Supplies,Binders,Consumer,Partner,Returning,2,5.91,11.83,7.98,3.85,0
ORD-11570,2024-02-09,Northeast,Electronics,Laptops,Home Office,Retail,Loyal,6,153.66,921.96,563.75,358.21,0
ORD-11612,2024-02-09,South,Furniture,Storage,Corporate,Online,Returning,5,464.17,2320.86,1353.4,967.46,0
ORD-11930,2024-02-09,Northeast,Electronics,Accessories,Corporate,Retail,Returning,6,149.97,899.81,409.85,489.96,0
ORD-10160,2024-02-10,West,Office Supplies,Binders,Corporate,Partner,New,2,31.1,62.21,35.07,27.14,0
ORD-10312,2024-02-10,Northeast,Apparel,Kids,Corporate,Retail,New,8,107.5,860.03,535.24,324.79,0
ORD-10339,2024-02-10,Northeast,Apparel,Kids,Consumer,Retail,Loyal,6,70.55,423.28,283.72,139.56,0
ORD-10452,2024-02-10,Northeast,Apparel,Kids,Consumer,Retail,Loyal,1,77.28,77.28,45.65,31.63,0
ORD-10563,2024-02-10,Northeast,Office Supplies,Paper,Consumer,Online,Returning,6,14.2,85.2,55.81,29.39,0
ORD-11854,2024-02-10,West,Furniture,Desks,Corporate,Online,Loyal,4,211.67,846.68,418.45,428.23,0
ORD-12093,2024-02-10,Northeast,Furniture,Desks,Home Office,Online,Loyal,6,228.22,1369.35,783.96,585.39,0
ORD-12298,2024-02-10,Northeast,Office Supplies,Binders,Consumer,Partner,New,7,25.96,181.73,96.05,85.68,0
ORD-12359,2024-02-10,Midwest,Apparel,Women,Consumer,Online,Returning,5,112.12,560.62,265.14,295.48,0
ORD-10430,2024-02-11,Northeast,Office Supplies,Pens,Consumer,Partner,Returning,1,25.91,25.91,13.02,12.89,0
ORD-10794,2024-02-11,Northeast,Electronics,Laptops,Consumer,Retail,New,2,216.28,432.56,249.7,182.86,0
ORD-11253,2024-02-11,South,Electronics,Accessories,Consumer,Retail,Loyal,1,753.07,753.07,521.8,231.27,0
ORD-11404,2024-02-11,South,Apparel,Men,Corporate,Retail,Loyal,5,98.45,492.27,251.96,240.31,0
ORD-11683,2024-02-11,Midwest,Furniture,Chairs,Consumer,Online,Returning,7,411.24,2878.65,1756.1,1122.55,0
ORD-12201,2024-02-11,South,Electronics,Phones,Consumer,Online,Loyal,7,603.08,4221.53,3154.07,1067.46,0
ORD-12379,2024-02-11,Northeast,Furniture,Chairs,Home Office,Online,Loyal,5,345.29,1726.46,1009.04,717.42,0
ORD-12386,2024-02-11,Midwest,Furniture,Desks,Consumer,Online,New,1,590.87,590.87,350.89,239.98,1
ORD-10279,2024-02-12,Northeast,Electronics,Phones,Corporate,Online,Returning,4,789.26,3157.04,2086.24,1070.8,0
ORD-10475,2024-02-12,South,Office Supplies,Pens,Home Office,Partner,Returning,6,17.69,106.11,74.58,31.53,0
ORD-10710,2024-02-12,Midwest,Office Supplies,Pens,Corporate,Retail,New,2,10.86,21.72,12.82,8.9,0
ORD-10886,2024-02-12,Midwest,Furniture,Desks,Consumer,Retail,Loyal,4,244.67,978.66,692.87,285.79,0
ORD-11088,2024-02-12,Northeast,Office Supplies,Pens,Consumer,Online,New,3,34.0,102.01,70.08,31.93,0
ORD-11105,2024-02-12,West,Apparel,Women,Consumer,Partner,Loyal,1,119.71,119.71,54.93,64.78,0
ORD-11415,2024-02-12,South,Apparel,Women,Consumer,Retail,Returning,1,115.68,115.68,63.28,52.4,0
ORD-11444,2024-02-12,South,Apparel,Women,Consumer,Online,New,5,25.16,125.81,88.13,37.68,0
ORD-11445,2024-02-12,Northeast,Electronics,Accessories,Consumer,Retail,Returning,6,649.33,3895.97,2693.89,1202.08,0
ORD-11456,2024-02-12,Midwest,Apparel,Women,Consumer,Online,New,3,62.57,187.71,84.68,103.03,0
ORD-11692,2024-02-12,South,Office Supplies,Paper,Consumer,Retail,Returning,3,12.37,37.11,18.56,18.55,0
ORD-12249,2024-02-12,Midwest,Office Supplies,Binders,Consumer,Retail,New,7,16.15,113.07,80.3,32.77,0
ORD-10011,2024-02-13,Midwest,Apparel,Men,Consumer,Online,Returning,5,112.54,562.68,380.7,181.98,0
ORD-10174,2024-02-13,South,Electronics,Phones,Consumer,Retail,Returning,7,872.79,6109.5,2930.01,3179.49,0
ORD-10484,2024-02-13,Midwest,Apparel,Women,Consumer,Online,Loyal,4,79.26,317.04,164.42,152.62,0
ORD-10547,2024-02-13,West,Electronics,Phones,Consumer,Retail,New,3,130.84,392.53,227.49,165.04,0
ORD-10634,2024-02-13,Northeast,Furniture,Desks,Home Office,Online,Loyal,5,267.45,1337.24,674.84,662.4,0
ORD-11718,2024-02-13,Northeast,Electronics,Phones,Corporate,Online,Returning,6,432.84,2597.01,1726.14,870.87,0
ORD-11800,2024-02-13,Midwest,Electronics,Accessories,Corporate,Retail,Returning,2,342.97,685.94,447.19,238.75,0
ORD-11901,2024-02-13,West,Office Supplies,Pens,Corporate,Online,Loyal,3,23.03,69.1,37.42,31.68,0
ORD-12015,2024-02-13,West,Electronics,Laptops,Home Office,Retail,Loyal,2,761.27,1522.54,1020.24,502.3,0
ORD-12091,2024-02-13,West,Furniture,Chairs,Consumer,Online,Returning,3,408.8,1226.41,718.93,507.48,0
ORD-10810,2024-02-14,Northeast,Furniture,Desks,Corporate,Retail,New,6,532.46,3194.75,2090.22,1104.53,0
ORD-11525,2024-02-14,Midwest,Apparel,Kids,Consumer,Retail,New,3,96.01,288.02,136.33,151.69,0
ORD-10167,2024-02-15,Northeast,Office Supplies,Pens,Corporate,Retail,Loyal,1,6.13,6.13,4.42,1.71,0
ORD-10333,2024-02-15,West,Furniture,Chairs,Consumer,Retail,Loyal,1,404.52,404.52,197.3,207.22,0
ORD-10969,2024-02-15,Midwest,Furniture,Desks,Consumer,Partner,Returning,4,425.94,1703.75,1123.09,580.66,0
ORD-11089,2024-02-15,West,Furniture,Storage,Consumer,Retail,Returning,6,424.74,2548.42,1172.1,1376.32,1
ORD-11202,2024-02-15,South,Apparel,Men,Consumer,Online,Returning,4,87.55,350.19,216.23,133.96,0
ORD-11234,2024-02-15,South,Apparel,Kids,Consumer,Online,New,4,74.64,298.57,143.6,154.97,0
ORD-11256,2024-02-15,Midwest,Furniture,Desks,Corporate,Retail,New,2,232.76,465.52,302.21,163.31,0
ORD-11453,2024-02-15,South,Furniture,Chairs,Home Office,Retail,New,7,228.81,1601.64,1071.74,529.9,0
ORD-12146,2024-02-15,Midwest,Electronics,Laptops,Consumer,Retail,Returning,1,660.07,660.07,347.11,312.96,0
ORD-12488,2024-02-15,Midwest,Apparel,Kids,Home Office,Online,Loyal,7,24.33,170.3,76.83,93.47,0
ORD-10070,2024-02-16,West,Office Supplies,Binders,Consumer,Online,Returning,6,33.73,202.36,141.13,61.23,0
ORD-10480,2024-02-16,Midwest,Furniture,Desks,Home Office,Online,Returning,6,471.71,2830.24,2009.28,820.96,0
ORD-10949,2024-02-16,Midwest,Electronics,Laptops,Consumer,Retail,Returning,4,470.36,1881.42,951.66,929.76,0
ORD-11323,2024-02-16,South,Apparel,Women,Consumer,Partner,Returning,6,27.71,166.26,78.27,87.99,0
ORD-11588,2024-02-16,Northeast,Electronics,Accessories,Corporate,Online,Returning,7,365.25,2556.72,1798.86,757.86,0
ORD-11628,2024-02-16,Midwest,Apparel,Kids,Consumer,Online,Returning,6,72.62,435.72,305.35,130.37,0
ORD-11646,2024-02-16,South,Apparel,Kids,Consumer,Online,Loyal,4,63.99,255.96,131.1,124.86,0
ORD-10016,2024-02-17,West,Furniture,Chairs,Consumer,Online,Returning,1,51.19,51.19,35.09,16.1,0
ORD-10082,2024-02-17,South,Apparel,Men,Corporate,Retail,Returning,6,113.82,682.91,393.96,288.95,0
ORD-10188,2024-02-17,South,Apparel,Kids,Corporate,Partner,Returning,8,91.94,735.49,492.25,243.24,0
ORD-10790,2024-02-17,South,Furniture,Desks,Consumer,Partner,Returning,4,596.23,2384.94,1618.92,766.02,0
ORD-10873,2024-02-17,Northeast,Furniture,Storage,Consumer,Online,Loyal,6,224.28,1345.7,928.45,417.25,0
ORD-11031,2024-02-17,West,Apparel,Women,Consumer,Online,New,3,101.72,305.17,151.21,153.96,0
ORD-11578,2024-02-17,Midwest,Furniture,Storage,Corporate,Online,New,5,358.48,1792.41,936.16,856.25,0
ORD-11833,2024-02-17,Northeast,Apparel,Women,Consumer,Online,Loyal,8,87.7,701.62,341.2,360.42,0
ORD-10192,2024-02-18,West,Electronics,Phones,Consumer,Retail,Returning,8,87.62,700.92,404.22,296.7,0
ORD-10828,2024-02-18,Midwest,Furniture,Storage,Corporate,Online,Returning,8,184.26,1474.04,987.32,486.72,0
ORD-11262,2024-02-18,South,Electronics,Phones,Corporate,Retail,Returning,7,124.27,869.86,578.57,291.29,0
ORD-11512,2024-02-18,Northeast,Office Supplies,Pens,Consumer,Online,Returning,5,35.69,178.43,107.24,71.19,0
ORD-11678,2024-02-18,West,Office Supplies,Pens,Corporate,Partner,Loyal,1,30.08,30.08,14.6,15.48,0
ORD-11704,2024-02-18,West,Office Supplies,Binders,Corporate,Retail,Returning,3,26.74,80.21,58.38,21.83,0
ORD-11820,2024-02-18,West,Electronics,Accessories,Consumer,Retail,Returning,2,505.25,1010.49,631.57,378.92,0
ORD-10003,2024-02-19,South,Office Supplies,Binders,Corporate,Retail,Returning,7,26.26,183.82,102.66,81.16,0
ORD-10389,2024-02-19,South,Apparel,Men,Home Office,Online,New,7,37.85,264.94,130.26,134.68,0
ORD-10415,2024-02-19,Midwest,Apparel,Kids,Corporate,Online,Loyal,2,99.47,198.94,114.96,83.98,0
ORD-10613,2024-02-19,Northeast,Furniture,Desks,Corporate,Retail,Returning,3,293.04,879.11,450.92,428.19,0
ORD-11211,2024-02-19,West,Office Supplies,Paper,Consumer,Retail,Loyal,4,37.01,148.03,108.68,39.35,0
ORD-11247,2024-02-19,Northeast,Furniture,Desks,Corporate,Retail,Loyal,7,139.5,976.47,589.46,387.01,0
ORD-12234,2024-02-19,West,Apparel,Women,Consumer,Partner,Returning,8,69.47,555.75,347.2,208.55,1
ORD-12266,2024-02-19,West,Apparel,Women,Corporate,Online,Loyal,2,84.46,168.91,77.37,91.54,0
ORD-10164,2024-02-20,Northeast,Apparel,Men,Consumer,Retail,Loyal,7,97.27,680.91,398.44,282.47,0
ORD-10354,2024-02-20,Northeast,Office Supplies,Binders,Consumer,Retail,Returning,1,14.28,14.28,9.61,4.67,1
ORD-10514,2024-02-20,South,Furniture,Storage,Consumer,Online,Loyal,8,473.07,3784.56,2240.83,1543.73,0
ORD-10687,2024-02-20,Northeast,Electronics,Phones,Corporate,Retail,Returning,8,694.95,5559.63,3341.38,2218.25,0
ORD-10714,2024-02-20,West,Electronics,Accessories,Corporate,Online,Returning,7,224.85,1573.94,759.83,814.11,0
ORD-10990,2024-02-20,South,Apparel,Kids,Home Office,Retail,Loyal,7,64.86,454.03,278.38,175.65,0
ORD-11649,2024-02-20,South,Furniture,Desks,Corporate,Online,Loyal,5,161.87,809.34,370.47,438.87,0
ORD-12372,2024-02-20,West,Office Supplies,Pens,Consumer,Retail,Loyal,3,9.6,28.79,18.01,10.78,0
ORD-12390,2024-02-20,West,Electronics,Accessories,Consumer,Online,Returning,7,268.09,1876.63,1325.0,551.63,0
ORD-10020,2024-02-21,Midwest,Electronics,Accessories,Consumer,Online,Returning,2,801.0,1602.0,1059.02,542.98,0
ORD-10098,2024-02-21,South,Electronics,Accessories,Home Office,Retail,Returning,3,213.04,639.13,319.35,319.78,0
ORD-10220,2024-02-21,South,Office Supplies,Binders,Consumer,Online,Loyal,8,38.84,310.75,226.43,84.32,0
ORD-10286,2024-02-21,Northeast,Office Supplies,Pens,Home Office,Online,Returning,5,23.97,119.87,88.42,31.45,0
ORD-10316,2024-02-21,West,Office Supplies,Paper,Home Office,Online,Loyal,3,18.6,55.79,40.06,15.73,0
ORD-10468,2024-02-21,West,Furniture,Desks,Consumer,Retail,Returning,5,289.8,1448.98,994.21,454.77,0
ORD-11909,2024-02-21,West,Electronics,Laptops,Consumer,Online,Returning,5,325.13,1625.63,832.0,793.63,0
ORD-11978,2024-02-21,West,Office Supplies,Paper,Consumer,Partner,New,8,14.5,115.98,69.29,46.69,0
ORD-12197,2024-02-21,Northeast,Office Supplies,Pens,Consumer,Online,Returning,1,17.29,17.29,11.44,5.85,0
ORD-12218,2024-02-21,South,Furniture,Storage,Consumer,Online,Loyal,3,481.97,1445.92,655.68,790.24,0
ORD-12349,2024-02-21,South,Electronics,Accessories,Consumer,Retail,Loyal,7,330.85,2315.92,1263.06,1052.86,0
ORD-10202,2024-02-22,Northeast,Electronics,Phones,Consumer,Partner,New,8,378.46,3027.69,1394.58,1633.11,0
ORD-11490,2024-02-22,West,Electronics,Phones,Corporate,Retail,Returning,2,874.34,1748.69,869.6,879.09,0
ORD-11744,2024-02-22,Midwest,Apparel,Kids,Consumer,Online,New,6,69.32,415.94,239.88,176.06,0
ORD-11777,2024-02-22,Northeast,Furniture,Desks,Consumer,Retail,Loyal,1,144.0,144.0,93.38,50.62,0
ORD-12010,2024-02-22,Northeast,Furniture,Desks,Corporate,Retail,Loyal,5,334.12,1670.6,1005.79,664.81,0
ORD-12121,2024-02-22,Midwest,Apparel,Men,Corporate,Online,Loyal,4,85.89,343.58,237.94,105.64,0
ORD-10254,2024-02-23,Northeast,Electronics,Laptops,Corporate,Online,Returning,5,761.83,3809.15,1897.38,1911.77,0
ORD-10894,2024-02-23,South,Office Supplies,Pens,Home Office,Retail,Returning,5,6.74,33.71,17.62,16.09,0
ORD-11811,2024-02-23,West,Furniture,Chairs,Consumer,Online,Loyal,2,489.2,978.4,546.94,431.46,0
ORD-12017,2024-02-23,Northeast,Electronics,Accessories,Consumer,Partner,Returning,2,651.87,1303.75,928.48,375.27,0
ORD-12228,2024-02-23,West,Electronics,Accessories,Corporate,Retail,Returning,1,872.85,872.85,429.7,443.15,0
ORD-10271,2024-02-24,Midwest,Electronics,Laptops,Consumer,Online,Returning,3,886.5,2659.49,1822.57,836.92,0
ORD-10341,2024-02-24,West,Office Supplies,Pens,Corporate,Online,New,3,27.33,81.99,51.65,30.34,0
ORD-10387,2024-02-24,Northeast,Office Supplies,Pens,Corporate,Retail,Returning,7,8.88,62.19,29.22,32.97,0
ORD-10513,2024-02-24,Northeast,Electronics,Accessories,Consumer,Online,New,4,827.01,3308.03,1990.67,1317.36,0
ORD-10862,2024-02-24,Midwest,Electronics,Phones,Consumer,Online,Loyal,8,860.68,6885.42,5080.89,1804.53,0
ORD-11035,2024-02-24,Midwest,Furniture,Storage,Corporate,Online,Loyal,8,559.33,4474.63,2567.51,1907.12,0
ORD-11149,2024-02-24,South,Apparel,Women,Consumer,Retail,Returning,7,48.65,340.52,203.06,137.46,0
ORD-11398,2024-02-24,West,Office Supplies,Binders,Consumer,Online,Returning,2,17.02,34.04,23.58,10.46,0
ORD-11455,2024-02-24,Midwest,Electronics,Laptops,Consumer,Online,Loyal,4,870.51,3482.05,1932.25,1549.8,0
ORD-12447,2024-02-24,South,Apparel,Women,Corporate,Partner,Returning,4,97.33,389.33,282.82,106.51,0
ORD-10408,2024-02-25,West,Furniture,Storage,Consumer,Retail,Loyal,5,90.11,450.53,263.0,187.53,0
ORD-10635,2024-02-25,West,Apparel,Kids,Consumer,Online,Returning,6,44.91,269.49,132.08,137.41,0
ORD-10916,2024-02-25,Midwest,Office Supplies,Pens,Corporate,Online,New,4,37.04,148.16,107.95,40.21,0
ORD-10936,2024-02-25,West,Apparel,Women,Consumer,Online,Returning,3,114.04,342.11,156.4,185.71,0
ORD-11108,2024-02-25,Midwest,Office Supplies,Paper,Consumer,Online,Loyal,3,9.31,27.94,20.47,7.47,0
ORD-11712,2024-02-25,South,Office Supplies,Pens,Consumer,Online,Loyal,1,23.83,23.83,11.88,11.95,0
ORD-11995,2024-02-25,South,Electronics,Phones,Corporate,Online,New,1,680.8,680.8,408.65,272.15,0
ORD-12330,2024-02-25,West,Apparel,Kids,Consumer,Retail,New,8,102.61,820.87,380.16,440.71,0
ORD-12369,2024-02-25,South,Apparel,Men,Consumer,Online,Loyal,2,45.56,91.12,43.92,47.2,0
ORD-10392,2024-02-26,Midwest,Office Supplies,Paper,Consumer,Retail,Returning,7,10.81,75.7,37.22,38.48,0
ORD-11432,2024-02-26,Northeast,Furniture,Storage,Consumer,Online,Returning,4,590.79,2363.15,1277.19,1085.96,0
ORD-11874,2024-02-26,South,Apparel,Women,Corporate,Online,Returning,2,75.05,150.11,92.22,57.89,0
ORD-12014,2024-02-26,Midwest,Electronics,Accessories,Consumer,Online,Returning,2,834.47,1668.94,1038.29,630.65,1
ORD-12474,2024-02-26,South,Apparel,Men,Home Office,Partner,Returning,8,56.3,450.4,322.31,128.09,0
ORD-10233,2024-02-27,Midwest,Apparel,Men,Corporate,Retail,Loyal,2,45.04,90.08,55.01,35.07,0
ORD-11207,2024-02-27,Midwest,Furniture,Desks,Home Office,Partner,Loyal,2,311.31,622.62,315.03,307.59,0
ORD-11913,2024-02-27,South,Office Supplies,Paper,Corporate,Online,Loyal,1,26.81,26.81,18.97,7.84,0
ORD-11068,2024-02-28,Midwest,Apparel,Kids,Corporate,Retail,Returning,2,39.24,78.48,41.2,37.28,1
ORD-12161,2024-02-28,Midwest,Apparel,Men,Home Office,Retail,New,4,72.52,290.08,173.09,116.99,0
ORD-12171,2024-02-28,West,Electronics,Phones,Corporate,Retail,Loyal,1,277.25,277.25,140.47,136.78,0
ORD-10028,2024-02-29,Midwest,Apparel,Kids,Consumer,Retail,New,4,49.67,198.68,108.12,90.56,0
ORD-10854,2024-02-29,West,Apparel,Men,Consumer,Retail,New,8,110.02,880.19,586.2,293.99,0
ORD-11668,2024-02-29,Midwest,Furniture,Chairs,Corporate,Online,Loyal,7,233.29,1633.04,930.7,702.34,0
ORD-11734,2024-02-29,Northeast,Office Supplies,Pens,Consumer,Online,Returning,3,28.18,84.55,63.03,21.52,0
ORD-12048,2024-02-29,West,Apparel,Men,Consumer,Online,New,6,33.4,200.38,109.38,91.0,0
ORD-10126,2024-03-01,West,Furniture,Chairs,Consumer,Partner,Returning,6,159.48,956.89,443.61,513.28,0
ORD-10185,2024-03-01,South,Furniture,Chairs,Home Office,Retail,Returning,3,497.44,1492.32,909.84,582.48,0
ORD-10374,2024-03-01,West,Furniture,Storage,Consumer,Online,Returning,4,160.65,642.61,348.51,294.1,0
ORD-10463,2024-03-01,South,Apparel,Women,Home Office,Online,New,3,89.14,267.41,159.76,107.65,0
ORD-10525,2024-03-01,Northeast,Apparel,Men,Consumer,Online,Returning,2,66.02,132.04,90.76,41.28,0
ORD-10615,2024-03-01,West,Office Supplies,Pens,Home Office,Retail,Returning,1,14.2,14.2,7.12,7.08,0
ORD-10993,2024-03-01,West,Apparel,Men,Consumer,Online,Returning,6,23.07,138.4,82.3,56.1,0
ORD-11121,2024-03-01,West,Furniture,Storage,Consumer,Retail,Loyal,3,469.71,1409.12,913.5,495.62,0
ORD-12254,2024-03-01,Midwest,Furniture,Chairs,Consumer,Retail,Returning,1,291.43,291.43,141.43,150.0,0
ORD-10314,2024-03-02,Northeast,Apparel,Women,Consumer,Online,Returning,6,42.6,255.59,135.67,119.92,0
ORD-10533,2024-03-02,Midwest,Electronics,Phones,Corporate,Retail,Returning,7,472.16,3305.12,1552.21,1752.91,1
ORD-10644,2024-03-02,Midwest,Electronics,Accessories,Consumer,Online,New,6,179.97,1079.8,535.69,544.11,0
ORD-12183,2024-03-02,Midwest,Furniture,Desks,Consumer,Partner,New,1,139.88,139.88,103.72,36.16,0
ORD-10058,2024-03-03,Midwest,Electronics,Accessories,Corporate,Online,New,7,86.04,602.26,292.24,310.02,0
ORD-10116,2024-03-03,Midwest,Furniture,Chairs,Corporate,Online,Returning,6,590.66,3543.94,1664.68,1879.26,0
ORD-10733,2024-03-03,West,Office Supplies,Binders,Home Office,Retail,Loyal,5,34.79,173.97,100.85,73.12,0
ORD-10752,2024-03-03,South,Electronics,Phones,Home Office,Online,Loyal,6,448.84,2693.01,1508.3,1184.71,0
ORD-11942,2024-03-03,Northeast,Electronics,Phones,Consumer,Partner,Loyal,3,454.81,1364.42,824.07,540.35,0
ORD-12033,2024-03-03,South,Apparel,Men,Consumer,Retail,Returning,4,46.74,186.95,95.83,91.12,0
ORD-12164,2024-03-03,South,Office Supplies,Binders,Consumer,Online,Loyal,5,19.26,96.29,63.75,32.54,0
ORD-10195,2024-03-04,West,Apparel,Women,Consumer,Online,Returning,2,44.92,89.83,65.79,24.04,1
ORD-10252,2024-03-04,Northeast,Office Supplies,Pens,Consumer,Retail,Loyal,1,7.0,7.0,3.25,3.75,0
